Participant_id_A,Timepoint_A,Participant_id_B,Timepoint_B,AvgIdentity,TotalSNPs,dnadiff_report_path,dnadiff_sidecar_path,dnadiff_report_sha256,dnadiff_cache_signature,dnadiff_cache_status,dnadiff_version
120003,T1,20057,T2,99.9891,36,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/120003__T1__vs__20057__T2__192ad6e88f999675011cba98.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/120003__T1__vs__20057__T2__192ad6e88f999675011cba98.provenance.json,0f8d7f0d52edb0ce40cb01cd3e306b929d3d89ac26f366d9edae38cfb7da62eb,192ad6e88f999675011cba989e2543e753a49ed60fb2edda69bff8bc1a25e600,reused,dnadiff | DNAdiff version 1.3
100064,T2,110035,T4,99.9404,1172,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T2__vs__110035__T4__e0b8844a6b97c18cb6924669.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T2__vs__110035__T4__e0b8844a6b97c18cb6924669.provenance.json,97c9f9d4599d8ab1d4cfba4a2f1755591bb0eea847fde535b5cd73197d58e345,e0b8844a6b97c18cb692466999440e90523ad0b177a4c768d185db8c06dd109e,reused,dnadiff | DNAdiff version 1.3
100064,T3,110035,T2,99.9436,1970,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__110035__T2__2aa45a1f6c9b427b97cc28cb.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__110035__T2__2aa45a1f6c9b427b97cc28cb.provenance.json,d690c3d358e7317932fab52b399d7ac732a85e9fa908dbcb10a89db6988855b3,2aa45a1f6c9b427b97cc28cbb0b506048e70de4125de2188530a504277149b6d,reused,dnadiff | DNAdiff version 1.3
100064,T3,110035,T3,99.9409,1133,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__110035__T3__2b481dc4ee225b6792752a62.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__110035__T3__2b481dc4ee225b6792752a62.provenance.json,fa2012ffbe45c1c2439e4da89b762dd50276a5e1a649c003a20fbfb73c2b429d,2b481dc4ee225b6792752a625f7ced781a019947b7665dd7230781039cc23364,reused,dnadiff | DNAdiff version 1.3
100064,T3,110035,T4,99.9412,1145,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__110035__T4__ea5b583b7f877467c5a2d9dc.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__110035__T4__ea5b583b7f877467c5a2d9dc.provenance.json,e626598241f02bc8dec8e8ffab3d48b778246eaea23e4ff1033beaf6b956f062,ea5b583b7f877467c5a2d9dc976353340bdfda76256c1aa9dda3bfc27504202e,reused,dnadiff | DNAdiff version 1.3
110061,T1,130024,T6,99.9798,666,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110061__T1__vs__130024__T6__18190d7075bc2f5a2fca6351.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110061__T1__vs__130024__T6__18190d7075bc2f5a2fca6351.provenance.json,7db6590fa4ecd733da55414ea17f7f1b090465f9c33ab05d712ca6143088c3e2,18190d7075bc2f5a2fca63519026ab44aca772eec39ef89520bdacfbc6cef374,reused,dnadiff | DNAdiff version 1.3
110061,T2,130024,T6,99.9797,680,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110061__T2__vs__130024__T6__bf55bc9b2e2ce9686b298ac1.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110061__T2__vs__130024__T6__bf55bc9b2e2ce9686b298ac1.provenance.json,0d1fa551b4794ab379593cb9b5258cb5f50d4b0771e77dc788c30a98c3c5bebb,bf55bc9b2e2ce9686b298ac12671a0b79ecac471f4bc42b46b42773ad3363647,reused,dnadiff | DNAdiff version 1.3
122005,UTI-1,110061,T1,99.9822,505,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122005__UTI-1__vs__110061__T1__1a8d4c1e75a7bb64c4565dad.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122005__UTI-1__vs__110061__T1__1a8d4c1e75a7bb64c4565dad.provenance.json,c842c58bd640dbb33de8912f69f838fab9e55215e4c8340c3dc9b420cafa37ca,1a8d4c1e75a7bb64c4565dad446892b7df70879e7b069c30a3f9a19ccb3fb97f,generated,dnadiff | DNAdiff version 1.3
122005,UTI-1,110061,T2,99.9822,520,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122005__UTI-1__vs__110061__T2__a7beb5d1dde0222f1b92a56a.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122005__UTI-1__vs__110061__T2__a7beb5d1dde0222f1b92a56a.provenance.json,cdbbcdc336ec83265df8bf35519503b361334ecec8e1606b58735ce1e4029e2b,a7beb5d1dde0222f1b92a56a104a4a6ebbd7f8fd20d3ff18de4dcfef9dede5cc,generated,dnadiff | DNAdiff version 1.3
122005,UTI-1,130024,T6,99.9863,277,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122005__UTI-1__vs__130024__T6__6523b19bf41bb6d16b414cae.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122005__UTI-1__vs__130024__T6__6523b19bf41bb6d16b414cae.provenance.json,1bbf6f18579058055a9a2345325cb57e64f0a7fe43d000b68d4d4e018e430dfd,6523b19bf41bb6d16b414cae59069fcacdb2381bae8ed08373798678ca91b0a9,generated,dnadiff | DNAdiff version 1.3
90008,T0,140029,T0,99.9603,1330,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/90008__T0__vs__140029__T0__d8d516ce9a61707f66a49197.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/90008__T0__vs__140029__T0__d8d516ce9a61707f66a49197.provenance.json,dcc8d778ac70043cca02df6ad66c54a4c0cc3021e54d1ec946837213364e1649,d8d516ce9a61707f66a49197e3abeb38eb567cc0334a45eabf7bbf76f92baa22,reused,dnadiff | DNAdiff version 1.3
30021,T1,30013,T5,99.9616,1331,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30021__T1__vs__30013__T5__7bfbcd6e017b23bd655796dd.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30021__T1__vs__30013__T5__7bfbcd6e017b23bd655796dd.provenance.json,c377b057f905bb992f680f50f10336ad6a57848902fd6cf6a8bd0ff19e356b61,7bfbcd6e017b23bd655796dd883fa743878433c071c6748b82fd0eb3f6ef45cf,reused,dnadiff | DNAdiff version 1.3
30021,T1,30013,T6,99.9622,1329,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30021__T1__vs__30013__T6__595e6dd0238d1a8d7eda2d55.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30021__T1__vs__30013__T6__595e6dd0238d1a8d7eda2d55.provenance.json,12cb44f3271e2e6b00591ea0289567c3eb672cf33688cc4db911ef8ab5ddf146,595e6dd0238d1a8d7eda2d55ae2f382a74288226ae2dc972740f6df130141bf9,reused,dnadiff | DNAdiff version 1.3
90008,T0,20084,T4,99.9578,1314,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/90008__T0__vs__20084__T4__b72e77f3524630e731d6076a.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/90008__T0__vs__20084__T4__b72e77f3524630e731d6076a.provenance.json,cf904c2817fb9a0ca488bc2fe4d779c59288c96e644569cc3a12262e6d2763e6,b72e77f3524630e731d6076aaf41ea6ce69193b156e1881927996ecb76197d56,reused,dnadiff | DNAdiff version 1.3
20037,T1,20072,T3,99.9735,517,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/20037__T1__vs__20072__T3__069ac6ded26a60122739ecb7.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/20037__T1__vs__20072__T3__069ac6ded26a60122739ecb7.provenance.json,9d4d0f0150e8081eddbeab97ee83db7740cb004a6cc11bbbc2cc6bc6a6d6ce3e,069ac6ded26a60122739ecb72ffabfaa7a9eea2c596423d55a64e431f77641f5,reused,dnadiff | DNAdiff version 1.3
110009,T1,71010,T5,99.9476,1890,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110009__T1__vs__71010__T5__ce6a632e86780b7789f504c9.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110009__T1__vs__71010__T5__ce6a632e86780b7789f504c9.provenance.json,902c1f7788a6c239e69288c8b55a79a37f3414cc2c3d58e979215acde349da54,ce6a632e86780b7789f504c9be9f1c89cb8e4c4e11fd7715d6a8ec6fd8fc0274,reused,dnadiff | DNAdiff version 1.3
110009,T1,71010,T6,99.9669,1103,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110009__T1__vs__71010__T6__2428db75d62036fc3cd57411.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110009__T1__vs__71010__T6__2428db75d62036fc3cd57411.provenance.json,a6a7ec8376fa87b99eab1aafa98a2d531cb22a92b28047ed22f6ad6d76f9b70b,2428db75d62036fc3cd57411632b5c77b3d7b94f3e52412698606de1bf670656,reused,dnadiff | DNAdiff version 1.3
110009,T3,71010,T5,99.9476,1893,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110009__T3__vs__71010__T5__2278964a4eda98dc0611fe35.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110009__T3__vs__71010__T5__2278964a4eda98dc0611fe35.provenance.json,8c61f0241c4261ffaf5e85aaa65588aa66d4502823f5153c640031e4553500b8,2278964a4eda98dc0611fe35554b5039e2c0f4589527f8b779f7a432b9d5181e,reused,dnadiff | DNAdiff version 1.3
110009,T3,71010,T6,99.9669,1106,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110009__T3__vs__71010__T6__06e3828832aa29204acd762c.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110009__T3__vs__71010__T6__06e3828832aa29204acd762c.provenance.json,fffe929b1773de80a551c9c4c003b7a6214df294cd4f1d4a033e83510171810b,06e3828832aa29204acd762c58301532caeff4e13cd26988c926163c246f46f7,reused,dnadiff | DNAdiff version 1.3
20028,T4,70006,T4,99.9863,298,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/20028__T4__vs__70006__T4__dee5d0c08eccf205fc5b5f51.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/20028__T4__vs__70006__T4__dee5d0c08eccf205fc5b5f51.provenance.json,baa911c69cfa85b626b653694dc711cf3e4baf9f5c1f103d2f322086e086300f,dee5d0c08eccf205fc5b5f5119b5219478ee0dc216454f5697eac58287e3402a,reused,dnadiff | DNAdiff version 1.3
20040,T1,70006,T4,99.986,310,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/20040__T1__vs__70006__T4__c14f0a0281bd1d5eb3a0c424.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/20040__T1__vs__70006__T4__c14f0a0281bd1d5eb3a0c424.provenance.json,26864c89707e2de88a36cbaa16808c34dc92fa08a4249b2bd5358e958e314756,c14f0a0281bd1d5eb3a0c4243052c4d01a9afbb83aa1e45b1ceb51effe83a436,reused,dnadiff | DNAdiff version 1.3
61008,UTI-2,110046,T1,99.9696,978,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/61008__UTI-2__vs__110046__T1__ebfbd755b1909138463a68da.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/61008__UTI-2__vs__110046__T1__ebfbd755b1909138463a68da.provenance.json,f9d1aace00646ddff53e47b96d76fb58b8f568335ad7cd2bafaa33bb35d7f144,ebfbd755b1909138463a68da30c332da6bcd77d75be146d9bf23c5d741e046bb,generated,dnadiff | DNAdiff version 1.3
61008,UTI-2,62015,T6,99.9019,3695,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/61008__UTI-2__vs__62015__T6__9899fb9fc211e7b5c93785fd.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/61008__UTI-2__vs__62015__T6__9899fb9fc211e7b5c93785fd.provenance.json,057d20fdbeca32f2607be8259af6b2c421177114f6eaeb5eb084dc302fae9c00,9899fb9fc211e7b5c93785fd63b1cb3a7238266d973468461632d3cf9581eb63,generated,dnadiff | DNAdiff version 1.3
100064,T0,140029,T0,99.9379,2409,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T0__vs__140029__T0__455427b2d7324488ca7a5765.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T0__vs__140029__T0__455427b2d7324488ca7a5765.provenance.json,5044bf9350925c146c288b6fb32d3c65291b8057064cdccf7017e1de7332bee6,455427b2d7324488ca7a576577c664c65c6df81eb81510d417f375982e59df69,reused,dnadiff | DNAdiff version 1.3
100064,T1,140029,T0,99.9407,2375,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T1__vs__140029__T0__4f169d554651557a5e39685e.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T1__vs__140029__T0__4f169d554651557a5e39685e.provenance.json,9ffde52411ebf39f43797c2fd2b30243cf3c3ff8cc912d9f774b2228728843a0,4f169d554651557a5e39685e199627250462db3861f4f985611acf85b4a6618a,reused,dnadiff | DNAdiff version 1.3
100064,T3,140029,T0,99.9411,2380,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__140029__T0__2099d374791d5d8d2f6b602e.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__140029__T0__2099d374791d5d8d2f6b602e.provenance.json,d3fd77b7378adc75f6108792d340436522b7e7cb1d7e6bf96819023fb587f6b9,2099d374791d5d8d2f6b602e794912ba974a74913040f88921f9d846c8b0a70e,reused,dnadiff | DNAdiff version 1.3
140029,T0,100064,T2,99.9358,2409,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/140029__T0__vs__100064__T2__3268a551f36891657ee06699.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/140029__T0__vs__100064__T2__3268a551f36891657ee06699.provenance.json,04442c597d3b3794290a46f3fe2e583ca497d2779c5671aa31a53bfb7f85bc5b,3268a551f36891657ee06699101b82949d3ca952ddc72ed3d916d3ea74521685,reused,dnadiff | DNAdiff version 1.3
100064,T0,20084,T4,99.9382,2373,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T0__vs__20084__T4__a69bbad52e965dfd73a007de.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T0__vs__20084__T4__a69bbad52e965dfd73a007de.provenance.json,7ee262e861f2546e6fd9071d485acd15da21cf5da039462e55df1d762d81e9fe,a69bbad52e965dfd73a007de2d8d7b21ed73a1c775b40c591b7dc67242bee011,reused,dnadiff | DNAdiff version 1.3
100064,T1,20084,T4,99.9392,2348,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T1__vs__20084__T4__7898ab49ded0a4bdef46d997.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T1__vs__20084__T4__7898ab49ded0a4bdef46d997.provenance.json,5dccd66e06c8e2616f2a117033d52396e5a6a31b70b1248c6e7b9570984f2478,7898ab49ded0a4bdef46d997f52e98ae983aaacf8ee2682817f0bebc2e5dab28,reused,dnadiff | DNAdiff version 1.3
100064,T2,20084,T4,99.9368,2387,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T2__vs__20084__T4__10ce1d17bd41e487248b0207.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T2__vs__20084__T4__10ce1d17bd41e487248b0207.provenance.json,e595a3b7af633379d183668998a0a449922e3a03b1d54fcad98f6bb39de35fe0,10ce1d17bd41e487248b02079033b047cb346cb6b9c7bc3f67273241a7b30cc7,reused,dnadiff | DNAdiff version 1.3
100064,T3,20084,T4,99.9405,2353,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__20084__T4__1225e28a6a013c4cc2f024f6.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/100064__T3__vs__20084__T4__1225e28a6a013c4cc2f024f6.provenance.json,6f682d4f4b9236a3c7f150826c0c4aa711d3cdd0512a319704c66bb2f6375697,1225e28a6a013c4cc2f024f6142e49a7794c551391eca490477d98577c532ca7,reused,dnadiff | DNAdiff version 1.3
140029,T0,110035,T2,99.9255,2974,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/140029__T0__vs__110035__T2__1dd8af3285ada75a968d4b39.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/140029__T0__vs__110035__T2__1dd8af3285ada75a968d4b39.provenance.json,4a30bce4c7aca78b63c088bf717dd1f544c3db50babf02bd876aa4a8c1f4446b,1dd8af3285ada75a968d4b39ccd002ffaf0af3540133d903d53d46f40496feed,reused,dnadiff | DNAdiff version 1.3
140029,T0,110035,T3,99.942,2307,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/140029__T0__vs__110035__T3__082ae07cea37c97179ebe4d9.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/140029__T0__vs__110035__T3__082ae07cea37c97179ebe4d9.provenance.json,6c91dc493376de05bbe82b3309d7ec47242e7a6a631a246a668bf34770a1d981,082ae07cea37c97179ebe4d92d9b7aa9610a284ea4ed51b5ba18a7b5c97c3d36,reused,dnadiff | DNAdiff version 1.3
140029,T0,110035,T4,99.941,2308,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/140029__T0__vs__110035__T4__a4cb1ca01fc40dcdc0198b92.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/140029__T0__vs__110035__T4__a4cb1ca01fc40dcdc0198b92.provenance.json,f96dfec94bc1b29ac52e3e84226a9e1ffd7661d69e44e55b17c78b1ef496be39,a4cb1ca01fc40dcdc0198b9273d46d49d28e8741382c611989da3cc122992a26,reused,dnadiff | DNAdiff version 1.3
110035,T2,20084,T4,99.923,2961,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110035__T2__vs__20084__T4__8045a3d6f8c04cc0a5623af8.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110035__T2__vs__20084__T4__8045a3d6f8c04cc0a5623af8.provenance.json,bbc00b09c6ed73d19a641a6c7de538c609f5fc2d2476002e378095be6910c5df,8045a3d6f8c04cc0a5623af827533ff4b6e4e73d169119289eb7e13a7af36629,reused,dnadiff | DNAdiff version 1.3
110035,T3,20084,T4,99.9404,2291,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110035__T3__vs__20084__T4__fa29ba69e075fc5b6bbc22f9.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110035__T3__vs__20084__T4__fa29ba69e075fc5b6bbc22f9.provenance.json,384de6d31bbd509b5f9868688c6d78682257e58b55f1afe7afea0df52f72ece7,fa29ba69e075fc5b6bbc22f9ba4d444fb899f6b529330f51a7fb1d371c8902a4,reused,dnadiff | DNAdiff version 1.3
110035,T4,20084,T4,99.94,2287,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110035__T4__vs__20084__T4__2ae931f1de7a2b3eb6a0b009.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110035__T4__vs__20084__T4__2ae931f1de7a2b3eb6a0b009.provenance.json,d74b17e09a046c84d0ffb0cc147bed7210fbbff72fe578642099299a6ebd49c8,2ae931f1de7a2b3eb6a0b00931420705f33d500ffce00679e14aa66696565a72,reused,dnadiff | DNAdiff version 1.3
111019,T1,110034,T3,99.9721,837,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T1__vs__110034__T3__eac2d1060bc64103ef328739.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T1__vs__110034__T3__eac2d1060bc64103ef328739.provenance.json,ae6c0955e21af1ddef98e30de7e79dda5da9e97f307401bbacafc5f597d51777,eac2d1060bc64103ef32873910fd708a6b0f9e0188bac9eca17f8dd00d071546,reused,dnadiff | DNAdiff version 1.3
111019,T1,110034,T4,99.9712,835,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T1__vs__110034__T4__2e6b2cfa3933f76781fa9927.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T1__vs__110034__T4__2e6b2cfa3933f76781fa9927.provenance.json,d9729a505b76b9c8b72bb73d726ba196090c469eac6c1a410a70bfdfd5463750,2e6b2cfa3933f76781fa9927a90f81ee17119c7b1856d86c71478b9a3a205d30,reused,dnadiff | DNAdiff version 1.3
111019,T1,110034,T5,99.9712,838,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T1__vs__110034__T5__699c81bed89592aa474b4703.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T1__vs__110034__T5__699c81bed89592aa474b4703.provenance.json,bb56d17ccaee263e52837c4c3a499d41d94861bdf2f86eb62d9ce813cb7a800e,699c81bed89592aa474b47037e25e92d44a27a72a7455eabaf82c3179e6a8552,reused,dnadiff | DNAdiff version 1.3
111019,T1,110034,T6,99.9712,841,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T1__vs__110034__T6__b5902865f9a6a1e53140c76d.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T1__vs__110034__T6__b5902865f9a6a1e53140c76d.provenance.json,54a1473aa66647b85551dde06490e1cf085e2c07c69f0e261f225fb868c06e7c,b5902865f9a6a1e53140c76deed27a1d365b512b539a92703cefc69096847362,reused,dnadiff | DNAdiff version 1.3
